mep_id;name;profile_url;email;x_url;x_handle;political_group;country;national_party;country_and_national_party
197461;HomeKatrin LANGENSIEPEN;https://www.europarl.europa.eu/meps/en/197461;katrin.langensiepen@europarl.europa.eu;https://twitter.com/k_langensiepen;k_langensiepen;Group of the Greens/European Free Alliance;Germany;Bündnis 90/Die Grünen (Germany);"Germany
						 
							 - Bündnis 90/Die Grünen (Germany)"
198373;HomeJudita LAŠŠÁKOVÁ;https://www.europarl.europa.eu/meps/en/198373;judita.lassakova@europarl.europa.eu;;;Non-attached Members;Slovakia;SMER-Sociálna demokracia (Slovakia);"Slovakia
						 
							 - SMER-Sociálna demokracia (Slovakia)"
256860;HomeAndrás LÁSZLÓ;https://www.europarl.europa.eu/meps/en/256860;andras.laszlo@europarl.europa.eu;https://x.com/laszloan;laszloan;Patriots for Europe Group;Hungary;Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt (Hungary);"Hungary
						 
							 - Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt (Hungary)"
256954;HomeAfroditi LATINOPOULOU;https://www.europarl.europa.eu/meps/en/256954;afroditi.latinopoulou@europarl.europa.eu;https://x.com/latinopoulou;latinopoulou;Patriots for Europe Group;Greece;Foní Loyikís (Greece);"Greece
						 
							 - Foní Loyikís (Greece)"
256899;HomeMurielle LAURENT;https://www.europarl.europa.eu/meps/en/256899;murielle.laurent@europarl.europa.eu;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;France;Parti socialiste (France);"France
						 
							 - Parti socialiste (France)"
230085;HomeCamilla LAURETI;https://www.europarl.europa.eu/meps/en/230085;camilla.laureti@europarl.europa.eu;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Italy;Partito Democratico (Italy);"Italy
						 
							 - Partito Democratico (Italy)"
257262;HomeRada LAYKOVA;https://www.europarl.europa.eu/meps/en/257262;rada.laykova@europarl.europa.eu;;;Europe of Sovereign Nations Group;Bulgaria;Revival (Bulgaria);"Bulgaria
						 
							 - Revival (Bulgaria)"
257261;HomeIlia LAZAROV;https://www.europarl.europa.eu/meps/en/257261;ilia.lazarov@europarl.europa.eu;;;Group of the European People's Party (Christian Democrats);Bulgaria;Union of Democratic Forces (Bulgaria);"Bulgaria
						 
							 - Union of Democratic Forces (Bulgaria)"
257118;HomeLuis-Vicențiu LAZARUS;https://www.europarl.europa.eu/meps/en/257118;luis.lazarus@europarl.europa.eu;;;Non-attached Members;Romania;Dreptate și Frăție (Romania);"Romania
						 
							 - Dreptate și Frăție (Romania)"
256920;HomeIsabelle LE CALLENNEC;https://www.europarl.europa.eu/meps/en/256920;isabelle.lecallennec@europarl.europa.eu;https://x.com/ilecallennec;ilecallennec;Group of the European People's Party (Christian Democrats);France;Les Républicains (France);"France
						 
							 - Les Républicains (France)"
256872;HomeFabrice LEGGERI;https://www.europarl.europa.eu/meps/en/256872;fabrice.leggeri@europarl.europa.eu;https://x.com/fabriceleggeri?lang=de;fabriceleggeri;Patriots for Europe Group;France;Rassemblement national (France);"France
						 
							 - Rassemblement national (France)"
95074;HomeJeroen LENAERS;https://www.europarl.europa.eu/meps/en/95074;jeroen.lenaers@europarl.europa.eu;https://twitter.com/jeroen_lenaers;jeroen_lenaers;Group of the European People's Party (Christian Democrats);Netherlands;Christen Democratisch Appèl (Netherlands);"Netherlands
						 
							 - Christen Democratisch Appèl (Netherlands)"
256895;HomeJulien LEONARDELLI;https://www.europarl.europa.eu/meps/en/256895;julien.leonardelli@europarl.europa.eu;https://x.com/jleonardelli_?lang=de;jleonardelli_;Patriots for Europe Group;France;Rassemblement national (France);"France
						 
							 - Rassemblement national (France)"
23781;HomeJanusz LEWANDOWSKI;https://www.europarl.europa.eu/meps/en/23781;janusz.lewandowski@europarl.europa.eu;https://twitter.com/J_Lewandowski;J_Lewandowski;Group of the European People's Party (Christian Democrats);Poland;Platforma Obywatelska (Poland);"Poland
						 
							 - Platforma Obywatelska (Poland)"
204336;HomeMiriam LEXMANN;https://www.europarl.europa.eu/meps/en/204336;miriam.lexmann@europarl.europa.eu;https://twitter.com/MiriamMLex;MiriamMLex;Group of the European People's Party (Christian Democrats);Slovakia;Kresťanskodemokratické hnutie (Slovakia);"Slovakia
						 
							 - Kresťanskodemokratické hnutie (Slovakia)"
1927;HomePeter LIESE;https://www.europarl.europa.eu/meps/en/1927;peter.liese@europarl.europa.eu;http://twitter.com/peterliese;peterliese;Group of the European People's Party (Christian Democrats);Germany;Christlich Demokratische Union Deutschlands (Germany);"Germany
						 
							 - Christlich Demokratische Union Deutschlands (Germany)"
124808;HomeNorbert LINS;https://www.europarl.europa.eu/meps/en/124808;norbert.lins@europarl.europa.eu;https://twitter.com/linsnorbert/;linsnorbert;Group of the European People's Party (Christian Democrats);Germany;Christlich Demokratische Union Deutschlands (Germany);"Germany
						 
							 - Christlich Demokratische Union Deutschlands (Germany)"
197494;HomeNathalie LOISEAU;https://www.europarl.europa.eu/meps/en/197494;nathalie.loiseau@europarl.europa.eu;;;Renew Europe Group;France;Horizons (France);"France
						 
							 - Horizons (France)"
96709;HomeMorten LØKKEGAARD;https://www.europarl.europa.eu/meps/en/96709;morten.lokkegaard@europarl.europa.eu;http://twitter.com/loekkegaard_mep;loekkegaard_mep;Renew Europe Group;Denmark;Venstre, Danmarks Liberale Parti (Denmark);"Denmark
						 
							 - Venstre, Danmarks Liberale Parti (Denmark)"
220896;HomeReinhold LOPATKA;https://www.europarl.europa.eu/meps/en/220896;reinhold.lopatka@europarl.europa.eu;https://x.com/reinholdlopatka;reinholdlopatka;Group of the European People's Party (Christian Democrats);Austria;Österreichische Volkspartei (Austria);"Austria
						 
							 - Österreichische Volkspartei (Austria)"
125042;HomeJavi LÓPEZ;https://www.europarl.europa.eu/meps/en/125042;javi.lopez@europarl.europa.eu;https://twitter.com/javilopezEU;javilopezEU;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Spain;Partit dels Socialistes de Catalunya (PSC-PSOE) (Spain);"Spain
						 
							 - Partit dels Socialistes de Catalunya (PSC-PSOE) (Spain)"
96812;HomeJuan Fernando LÓPEZ AGUILAR;https://www.europarl.europa.eu/meps/en/96812;juanfernando.lopezaguilar@europarl.europa.eu;https://twitter.com/JFLopezAguilar;JFLopezAguilar;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Spain;Partido Socialista Obrero Español (Spain);"Spain
						 
							 - Partido Socialista Obrero Español (Spain)"
28399;HomeAntonio LÓPEZ-ISTÚRIZ WHITE;https://www.europarl.europa.eu/meps/en/28399;antonio.lopezisturiz@europarl.europa.eu;https://twitter.com/TonoEPP;TonoEPP;Group of the European People's Party (Christian Democrats);Spain;Partido Popular (Spain);"Spain
						 
							 - Partido Popular (Spain)"
96675;HomeIsabella LÖVIN;https://www.europarl.europa.eu/meps/en/96675;isabella.lovin@europarl.europa.eu;;;Group of the Greens/European Free Alliance;Sweden;Miljöpartiet de gröna (Sweden);"Sweden
						 
							 - Miljöpartiet de gröna (Sweden)"
257129;HomeMimmo LUCANO;https://www.europarl.europa.eu/meps/en/257129;domenico.lucano@europarl.europa.eu;;;The Left group in the European Parliament - GUE/NGL;Italy;Alleanza Verdi e Sinistra (Italy);"Italy
						 
							 - Alleanza Verdi e Sinistra (Italy)"
197721;HomeCésar LUENA;https://www.europarl.europa.eu/meps/en/197721;cesar.luena@europarl.europa.eu;https://twitter.com/cesarluena;cesarluena;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Spain;Partido Socialista Obrero Español (Spain);"Spain
						 
							 - Partido Socialista Obrero Español (Spain)"
96791;HomeElżbieta Katarzyna ŁUKACIJEWSKA;https://www.europarl.europa.eu/meps/en/96791;elzbieta.lukacijewska@europarl.europa.eu;https://twitter.com/elukacijewska;elukacijewska;Group of the European People's Party (Christian Democrats);Poland;Platforma Obywatelska (Poland);"Poland
						 
							 - Platforma Obywatelska (Poland)"
257124;HomeGiuseppe LUPO;https://www.europarl.europa.eu/meps/en/257124;giuseppe.lupo@europarl.europa.eu;https://x.com/giuseppelupopd?s=21;giuseppelupopd;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Italy;Partito Democratico (Italy);"Italy
						 
							 - Partito Democratico (Italy)"
124806;HomeDavid MCALLISTER;https://www.europarl.europa.eu/meps/en/124806;david.mcallister@europarl.europa.eu;https://x.com/davidmcallister;davidmcallister;Group of the European People's Party (Christian Democrats);Germany;Christlich Demokratische Union Deutschlands (Germany);"Germany
						 
							 - Christlich Demokratische Union Deutschlands (Germany)"
197493;HomeJaak MADISON;https://www.europarl.europa.eu/meps/en/197493;jaak.madison@europarl.europa.eu;https://twitter.com/jaakmadison;jaakmadison;European Conservatives and Reformists Group;Estonia;Eesti Keskerakond (Estonia);"Estonia
						 
							 - Eesti Keskerakond (Estonia)"
197719;HomeCristina MAESTRE;https://www.europarl.europa.eu/meps/en/197719;cristina.maestre@europarl.europa.eu;https://twitter.com/crismaestre;crismaestre;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Spain;Partido Socialista Obrero Español (Spain);"Spain
						 
							 - Partido Socialista Obrero Español (Spain)"
257149;HomeLara MAGONI;https://www.europarl.europa.eu/meps/en/257149;lara.magoni@europarl.europa.eu;;;European Conservatives and Reformists Group;Italy;FRATELLI D' ITALIA (Italy);"Italy
						 
							 - FRATELLI D' ITALIA (Italy)"
256868;HomePéter MAGYAR;https://www.europarl.europa.eu/meps/en/256868;peter.magyar@europarl.europa.eu;;;Group of the European People's Party (Christian Democrats);Hungary;Tisztelet és Szabadság Párt (Hungary);"Hungary
						 
							 - Tisztelet és Szabadság Párt (Hungary)"
91636;HomeMarit MAIJ;https://www.europarl.europa.eu/meps/en/91636;marit.maij@europarl.europa.eu;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Netherlands;GroenLinks-PvdA (Netherlands);"Netherlands
						 
							 - GroenLinks-PvdA (Netherlands)"
257077;HomeMarlena MALĄG;https://www.europarl.europa.eu/meps/en/257077;marlena.malag@europarl.europa.eu;https://x.com/MarlenaMalag;MarlenaMalag;European Conservatives and Reformists Group;Poland;Prawo i Sprawiedliwość (Poland);"Poland
						 
							 - Prawo i Sprawiedliwość (Poland)"
197653;HomeClaudiu MANDA;https://www.europarl.europa.eu/meps/en/197653;iulian-claudiu.manda@europarl.europa.eu;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Romania;Partidul Social Democrat (Romania);"Romania
						 
							 - Partidul Social Democrat (Romania)"
190713;HomeLukas MANDL;https://www.europarl.europa.eu/meps/en/190713;lukas.mandl@europarl.europa.eu;https://twitter.com/lukasmandl;lukasmandl;Group of the European People's Party (Christian Democrats);Austria;Österreichische Volkspartei (Austria);"Austria
						 
							 - Österreichische Volkspartei (Austria)"
256824;HomeYannis MANIATIS;https://www.europarl.europa.eu/meps/en/256824;ioannis.maniatis@europarl.europa.eu;https://x.com/Yannis_Maniatis;Yannis_Maniatis;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Greece;PASOK-KINAL (Greece);"Greece
						 
							 - PASOK-KINAL (Greece)"
4395;HomeMario MANTOVANI;https://www.europarl.europa.eu/meps/en/4395;mario.mantovani@europarl.europa.eu;;;European Conservatives and Reformists Group;Italy;FRATELLI D' ITALIA (Italy);"Italy
						 
							 - FRATELLI D' ITALIA (Italy)"
257727;HomePierfrancesco MARAN;https://www.europarl.europa.eu/meps/en/257727;pierfrancesco.maran@europarl.europa.eu;https://x.com/PierMaran;PierMaran;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Italy;Partito Democratico (Italy);"Italy
						 
							 - Partito Democratico (Italy)"
257082;HomeJagna MARCZUŁAJTIS-WALCZAK;https://www.europarl.europa.eu/meps/en/257082;jagna.marczulajtis-walczak@europarl.europa.eu;https://x.com/JagnaMarczulajt;JagnaMarczulajt;Group of the European People's Party (Christian Democrats);Poland;Platforma Obywatelska (Poland);"Poland
						 
							 - Platforma Obywatelska (Poland)"
256922;HomeMarion MARÉCHAL;https://www.europarl.europa.eu/meps/en/256922;marion.marechal@europarl.europa.eu;https://x.com/marionmarechal?s=21&t=ccnHk1Sl0UNVfnEK-BIADw;marionmarechal;European Conservatives and Reformists Group;France;Identité Libertés (France);"France
						 
							 - Identité Libertés (France)"
197623;HomeThierry MARIANI;https://www.europarl.europa.eu/meps/en/197623;thierry.mariani@europarl.europa.eu;https://twitter.com/thierrymariani;thierrymariani;Patriots for Europe Group;France;Rassemblement national (France);"France
						 
							 - Rassemblement national (France)"
257132;HomeIgnazio Roberto MARINO;https://www.europarl.europa.eu/meps/en/257132;ignazio.marino@europarl.europa.eu;https://twitter.com/ignaziomarino;ignaziomarino;Group of the Greens/European Free Alliance;Italy;Independent (Italy);"Italy
						 
							 - Independent (Italy)"
197462;HomeErik MARQUARDT;https://www.europarl.europa.eu/meps/en/197462;erik.marquardt@europarl.europa.eu;https://twitter.com/erikmarquardt;erikmarquardt;Group of the Greens/European Free Alliance;Germany;Bündnis 90/Die Grünen (Germany);"Germany
						 
							 - Bündnis 90/Die Grünen (Germany)"
257029;HomeJorge MARTÍN FRÍAS;https://www.europarl.europa.eu/meps/en/257029;jorge.martinfrias@europarl.europa.eu;;;Patriots for Europe Group;Spain;VOX (Spain);"Spain
						 
							 - VOX (Spain)"
257063;HomeCatarina MARTINS;https://www.europarl.europa.eu/meps/en/257063;catarina.martins@europarl.europa.eu;;;The Left group in the European Parliament - GUE/NGL;Portugal;Bloco de Esquerda (Portugal);"Portugal
						 
							 - Bloco de Esquerda (Portugal)"
124828;HomeFulvio MARTUSCIELLO;https://www.europarl.europa.eu/meps/en/124828;fulvio.martusciello@europarl.europa.eu;https://twitter.com/fulviomartuscie;fulviomartuscie;Group of the European People's Party (Christian Democrats);Italy;Forza Italia (Italy);"Italy
						 
							 - Forza Italia (Italy)"
257016;HomeVicent MARZÀ IBÁÑEZ;https://www.europarl.europa.eu/meps/en/257016;vicent.marzaibanez@europarl.europa.eu;;;Group of the Greens/European Free Alliance;Spain;Compromís (Spain);"Spain
						 
							 - Compromís (Spain)"
96936;HomeGabriel MATO;https://www.europarl.europa.eu/meps/en/96936;gabriel.mato@europarl.europa.eu;https://twitter.com/GabrielMatoA;GabrielMatoA;Group of the European People's Party (Christian Democrats);Spain;Partido Popular (Spain);"Spain
						 
							 - Partido Popular (Spain)"
208722;HomeSara MATTHIEU;https://www.europarl.europa.eu/meps/en/208722;sara.matthieu@europarl.europa.eu;https://twitter.com/msaraswati;msaraswati;Group of the Greens/European Free Alliance;Belgium;Groen (Belgium);"Belgium
						 
							 - Groen (Belgium)"
124691;HomeCostas MAVRIDES;https://www.europarl.europa.eu/meps/en/124691;costas.mavrides@europarl.europa.eu;https://twitter.com/MavridesCostas;MavridesCostas;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Cyprus;Democratic Party (Cyprus);"Cyprus
						 
							 - Democratic Party (Cyprus)"
98341;HomeEva MAYDELL;https://www.europarl.europa.eu/meps/en/98341;eva.maydell@europarl.europa.eu;https://twitter.com/EvaMaydell;EvaMaydell;Group of the European People's Party (Christian Democrats);Bulgaria;Citizens for European Development of Bulgaria (Bulgaria);"Bulgaria
						 
							 - Citizens for European Development of Bulgaria (Bulgaria)"
38511;HomeGeorg MAYER;https://www.europarl.europa.eu/meps/en/38511;georg.mayer@europarl.europa.eu;;;Patriots for Europe Group;Austria;Freiheitliche Partei Österreichs (Austria);"Austria
						 
							 - Freiheitliche Partei Österreichs (Austria)"
249982;HomeMilan MAZUREK;https://www.europarl.europa.eu/meps/en/249982;milan.mazurek@europarl.europa.eu;;;Europe of Sovereign Nations Group;Slovakia;Hnutie Republika (Slovakia);"Slovakia
						 
							 - Hnutie Republika (Slovakia)"
197841;HomeLiudas MAŽYLIS;https://www.europarl.europa.eu/meps/en/197841;liudas.mazylis@europarl.europa.eu;;;Group of the European People's Party (Christian Democrats);Lithuania;Tėvynės sąjunga-Lietuvos krikščionys demokratai (Lithuania);"Lithuania
						 
							 - Tėvynės sąjunga-Lietuvos krikščionys demokratai (Lithuania)"
257300;HomeMichael MCNAMARA;https://www.europarl.europa.eu/meps/en/257300;michael.mcnamara@europarl.europa.eu;;;Renew Europe Group;Ireland;Independent (Ireland);"Ireland
						 
							 - Independent (Ireland)"
204418;HomeNora MEBAREK;https://www.europarl.europa.eu/meps/en/204418;nora.mebarek@europarl.europa.eu;https://x.com/MebarekNora;MebarekNora;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;France;Parti socialiste (France);"France
						 
							 - Parti socialiste (France)"
256980;HomeAlexandra MEHNERT;https://www.europarl.europa.eu/meps/en/256980;alexandra.mehnert@europarl.europa.eu;;;Group of the European People's Party (Christian Democrats);Germany;Christlich Demokratische Union Deutschlands (Germany);"Germany
						 
							 - Christlich Demokratische Union Deutschlands (Germany)"
197662;HomeVangelis MEIMARAKIS;https://www.europarl.europa.eu/meps/en/197662;evangelos.meimarakis@europarl.europa.eu;https://twitter.com/v_meimarakis;v_meimarakis;Group of the European People's Party (Christian Democrats);Greece;Nea Demokratia (Greece);"Greece
						 
							 - Nea Demokratia (Greece)"
256943;HomeEleonora MELETI;https://www.europarl.europa.eu/meps/en/256943;eleonora.meleti@europarl.europa.eu;;;Group of the European People's Party (Christian Democrats);Greece;Nea Demokratia (Greece);"Greece
						 
							 - Nea Demokratia (Greece)"
257053;HomeAna Catarina MENDES;https://www.europarl.europa.eu/meps/en/257053;anacatarina.mendes@europarl.europa.eu;https://x.com/acmendes73;acmendes73;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Portugal;Partido Socialista (Portugal);"Portugal
						 
							 - Partido Socialista (Portugal)"
256994;HomeIdoia MENDIA;https://www.europarl.europa.eu/meps/en/256994;idoia.mendia@europarl.europa.eu;https://x.com/idoiamendia;idoiamendia;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Spain;Partido Socialista Obrero Español (Spain);"Spain
						 
							 - Partido Socialista Obrero Español (Spain)"
256974;HomeVerena MERTENS;https://www.europarl.europa.eu/meps/en/256974;verena.mertens@europarl.europa.eu;;;Group of the European People's Party (Christian Democrats);Germany;Christlich Demokratische Union Deutschlands (Germany);"Germany
						 
							 - Christlich Demokratische Union Deutschlands (Germany)"
236053;HomeMarina MESURE;https://www.europarl.europa.eu/meps/en/236053;marina.mesure@europarl.europa.eu;;;The Left group in the European Parliament - GUE/NGL;France;La France Insoumise (France);"France
						 
							 - La France Insoumise (France)"
118859;HomeRoberta METSOLA;https://www.europarl.europa.eu/meps/en/118859;roberta.metsola@europarl.europa.eu;https://twitter.com/RobertaMetsola;RobertaMetsola;Group of the European People's Party (Christian Democrats);Malta;Partit Nazzjonalista (Malta);"Malta
						 
							 - Partit Nazzjonalista (Malta)"
193292;HomeTilly METZ;https://www.europarl.europa.eu/meps/en/193292;tilly.metz@europarl.europa.eu;https://twitter.com/MetzTilly;MetzTilly;Group of the Greens/European Free Alliance;Luxembourg;Déi Gréng - Les Verts (Luxembourg);"Luxembourg
						 
							 - Déi Gréng - Les Verts (Luxembourg)"
197497;HomeSven MIKSER;https://www.europarl.europa.eu/meps/en/197497;sven.mikser@europarl.europa.eu;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Estonia;Sotsiaaldemokraatlik Erakond (Estonia);"Estonia
						 
							 - Sotsiaaldemokraatlik Erakond (Estonia)"
197824;HomeGiuseppe MILAZZO;https://www.europarl.europa.eu/meps/en/197824;giuseppe.milazzo@europarl.europa.eu;https://twitter.com/giuseppemilaz11;giuseppemilaz11;European Conservatives and Reformists Group;Italy;FRATELLI D' ITALIA (Italy);"Italy
						 
							 - FRATELLI D' ITALIA (Italy)"
28400;HomeFrancisco José MILLÁN MON;https://www.europarl.europa.eu/meps/en/28400;francisco.millanmon@europarl.europa.eu;https://twitter.com/PacoMillanMon;PacoMillanMon;Group of the European People's Party (Christian Democrats);Spain;Partido Popular (Spain);"Spain
						 
							 - Partido Popular (Spain)"
257259;HomeNikola MINCHEV;https://www.europarl.europa.eu/meps/en/257259;nikola.minchev@europarl.europa.eu;;;Renew Europe Group;Bulgaria;We continue the change – Democratic Bulgaria (Bulgaria);"Bulgaria
						 
							 - We continue the change – Democratic Bulgaria (Bulgaria)"
24942;HomeAna MIRANDA PAZ;https://www.europarl.europa.eu/meps/en/24942;ana.miranda@europarl.europa.eu;https://twitter.com/anamirandapaz;anamirandapaz;Group of the Greens/European Free Alliance;Spain;Bloque Nacionalista Galego (Spain);"Spain
						 
							 - Bloque Nacionalista Galego (Spain)"
124722;HomeCsaba MOLNÁR;https://www.europarl.europa.eu/meps/en/124722;csaba.molnar@europarl.europa.eu;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Hungary;Demokratikus Koalíció (Hungary);"Hungary
						 
							 - Demokratikus Koalíció (Hungary)"
245770;HomeIrene MONTERO;https://www.europarl.europa.eu/meps/en/245770;irene.montero@europarl.europa.eu;;;The Left group in the European Parliament - GUE/NGL;Spain;PODEMOS (Spain);"Spain
						 
							 - PODEMOS (Spain)"
197711;HomeDolors MONTSERRAT;https://www.europarl.europa.eu/meps/en/197711;d.montserrat@europarl.europa.eu;https://twitter.com/dolorsmm;dolorsmm;Group of the European People's Party (Christian Democrats);Spain;Partido Popular (Spain);"Spain
						 
							 - Partido Popular (Spain)"
257140;HomeCarolina MORACE;https://www.europarl.europa.eu/meps/en/257140;carolina.morace@europarl.europa.eu;https://www.twitter.com/CarolinaMorace;CarolinaMorace;The Left group in the European Parliament - GUE/NGL;Italy;Movimento 5 Stelle (Italy);"Italy
						 
							 - Movimento 5 Stelle (Italy)"
72779;HomeNadine MORANO;https://www.europarl.europa.eu/meps/en/72779;nadine.morano@europarl.europa.eu;https://twitter.com/nadine__morano;nadine__morano;Group of the European People's Party (Christian Democrats);France;Les Républicains (France);"France
						 
							 - Les Républicains (France)"
257151;HomeLetizia MORATTI;https://www.europarl.europa.eu/meps/en/257151;letizia.moratti@europarl.europa.eu;https://x.com/letiziamoratti;letiziamoratti;Group of the European People's Party (Christian Democrats);Italy;Forza Italia (Italy);"Italy
						 
							 - Forza Italia (Italy)"
257054;HomeTiago MOREIRA DE SÁ;https://www.europarl.europa.eu/meps/en/257054;tiago.damotaveigamoreiradesa@europarl.europa.eu;;;Patriots for Europe Group;Portugal;Chega (Portugal);"Portugal
						 
							 - Chega (Portugal)"
28347;HomeJavier MORENO SÁNCHEZ;https://www.europarl.europa.eu/meps/en/28347;javier.morenosanchez@europarl.europa.eu;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Spain;Partido Socialista Obrero Español (Spain);"Spain
						 
							 - Partido Socialista Obrero Español (Spain)"
124799;HomeAlessandra MORETTI;https://www.europarl.europa.eu/meps/en/124799;alessandra.moretti@europarl.europa.eu;https://twitter.com/ale_moretti;ale_moretti;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Italy;Partito Democratico (Italy);"Italy
						 
							 - Partito Democratico (Italy)"
197647;HomeDan-Ştefan MOTREANU;https://www.europarl.europa.eu/meps/en/197647;dan-stefan.motreanu@europarl.europa.eu;https://x.com/Dan_Motreanu;Dan_Motreanu;Group of the European People's Party (Christian Democrats);Romania;Partidul Naţional Liberal (Romania);"Romania
						 
							 - Partidul Naţional Liberal (Romania)"
257060;HomeArkadiusz MULARCZYK;https://www.europarl.europa.eu/meps/en/257060;arkadiusz.mularczyk@europarl.europa.eu;https://x.com/arekmularczyk?lang=en;arekmularczyk;European Conservatives and Reformists Group;Poland;Prawo i Sprawiedliwość (Poland);"Poland
						 
							 - Prawo i Sprawiedliwość (Poland)"
257080;HomePiotr MÜLLER;https://www.europarl.europa.eu/meps/en/257080;piotr.muller@europarl.europa.eu;https://twitter.com/PiotrMuller;PiotrMuller;European Conservatives and Reformists Group;Poland;Prawo i Sprawiedliwość (Poland);"Poland
						 
							 - Prawo i Sprawiedliwość (Poland)"
257298;HomeCiaran MULLOOLY;https://www.europarl.europa.eu/meps/en/257298;ciaran.mullooly@europarl.europa.eu;;;Renew Europe Group;Ireland;Independent (Ireland);"Ireland
						 
							 - Independent (Ireland)"
124802;HomeSiegfried MUREŞAN;https://www.europarl.europa.eu/meps/en/124802;siegfried.muresan@europarl.europa.eu;https://twitter.com/SMuresan;SMuresan;Group of the European People's Party (Christian Democrats);Romania;Partidul Naţional Liberal (Romania);"Romania
						 
							 - Partidul Naţional Liberal (Romania)"
257103;HomeŞtefan MUŞOIU;https://www.europarl.europa.eu/meps/en/257103;stefan.musoiu@europarl.europa.eu;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Romania;Partidul Social Democrat (Romania);"Romania
						 
							 - Partidul Social Democrat (Romania)"
256843;HomeJana NAGYOVÁ;https://www.europarl.europa.eu/meps/en/256843;jana.nagyova@europarl.europa.eu;;;Patriots for Europe Group;Czechia;ANO 2011 (Czechia);"Czechia
						 
							 - ANO 2011 (Czechia)"
257111;HomeDario NARDELLA;https://www.europarl.europa.eu/meps/en/257111;dario.nardella@europarl.europa.eu;https://www.x.com/DarioNardella;DarioNardella;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Italy;Partito Democratico (Italy);"Italy
						 
							 - Partito Democratico (Italy)"
257027;HomeFernando NAVARRETE ROJAS;https://www.europarl.europa.eu/meps/en/257027;fernando.navarrete@europarl.europa.eu;https://x.com/fnavarrete;fnavarrete;Group of the European People's Party (Christian Democrats);Spain;Partido Popular (Spain);"Spain
						 
							 - Partido Popular (Spain)"
88882;HomeVictor NEGRESCU;https://www.europarl.europa.eu/meps/en/88882;victor.negrescu@europarl.europa.eu;https://twitter.com/negrescuvictor;negrescuvictor;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Romania;Partidul Social Democrat (Romania);"Romania
						 
							 - Partidul Social Democrat (Romania)"
233862;HomeMatjaž NEMEC;https://www.europarl.europa.eu/meps/en/233862;matjaz.nemec@europarl.europa.eu;https://twitter.com/matjanemec;matjanemec;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Slovenia;Socialni demokrati (Slovenia);"Slovenia
						 
							 - Socialni demokrati (Slovenia)"
256847;HomeDanuše NERUDOVÁ;https://www.europarl.europa.eu/meps/en/256847;danuse.nerudova@europarl.europa.eu;https://x.com/danusenerudova;danusenerudova;Group of the European People's Party (Christian Democrats);Czechia;Starostové a nezávisli (Czechia);"Czechia
						 
							 - Starostové a nezávisli (Czechia)"
239260;HomeDenis NESCI;https://www.europarl.europa.eu/meps/en/239260;denis.nesci@europarl.europa.eu;;;European Conservatives and Reformists Group;Italy;FRATELLI D' ITALIA (Italy);"Italy
						 
							 - FRATELLI D' ITALIA (Italy)"
256944;HomeHans NEUHOFF;https://www.europarl.europa.eu/meps/en/256944;hans.neuhoff@europarl.europa.eu;;;Europe of Sovereign Nations Group;Germany;Alternative für Deutschland (Germany);"Germany
						 
							 - Alternative für Deutschland (Germany)"
197464;HomeHannah NEUMANN;https://www.europarl.europa.eu/meps/en/197464;hannah.neumann@europarl.europa.eu;https://twitter.com/HNeumannMEP;HNeumannMEP;Group of the Greens/European Free Alliance;Germany;Bündnis 90/Die Grünen (Germany);"Germany
						 
							 - Bündnis 90/Die Grünen (Germany)"
257039;HomeElena NEVADO DEL CAMPO;https://www.europarl.europa.eu/meps/en/257039;elena.nevadodelcampo@europarl.europa.eu;https://x.com/nevado_campo;nevado_campo;Group of the European People's Party (Christian Democrats);Spain;Partido Popular (Spain);"Spain
						 
							 - Partido Popular (Spain)"
124784;HomeDan NICA;https://www.europarl.europa.eu/meps/en/124784;dan.nica@europarl.europa.eu;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Romania;Partidul Social Democrat (Romania);"Romania
						 
							 - Partidul Social Democrat (Romania)"
